transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
351,06/06/2023,10:04:01,1,1,Amsterdam,3.75,Bakery,Sandwich
352,06/11/2023,17:28:02,3,2,Groningen,4.5,Chocolate,Hot chocolate
353,06/06/2023,08:45:18,2,2,Groningen,4.5,Chocolate,Hot chocolate
354,06/06/2023,10:21:34,2,2,Groningen,3.5,Coffee,Milk coffee
355,06/09/2023,08:11:41,1,3,Breda,3.5,Coffee,Milk coffee
356,06/09/2023,12:04:55,1,2,Groningen,3.25,Tea,Chai tea
357,06/09/2023,09:57:12,2,2,Groningen,3.0,Tea,Black tea
358,06/10/2023,10:47:04,2,2,Groningen,4.25,Coffee,Syrup coffee
359,06/06/2023,14:15:17,1,1,Amsterdam,3.25,Tea,Chai tea
360,06/06/2023,16:58:23,2,2,Groningen,4.5,Chocolate,Hot chocolate
361,06/05/2023,06:57:52,2,1,Amsterdam,4.25,Coffee,Syrup coffee
362,06/09/2023,07:47:17,3,2,Groningen,3.5,Tea,Herbal tea
363,06/07/2023,07:20:23,2,3,Breda,4.5,Chocolate,Hot chocolate
364,06/10/2023,14:02:03,2,1,Amsterdam,3.5,Coffee,Milk coffee
365,06/11/2023,14:46:18,2,1,Amsterdam,3.5,Coffee,Milk coffee
366,06/08/2023,11:03:14,1,1,Amsterdam,2.0,Coffee,Black coffee
367,06/08/2023,14:55:18,2,3,Breda,4.5,Chocolate,Hot chocolate
368,06/11/2023,06:43:51,2,2,Groningen,3.5,Coffee,Milk coffee
369,06/09/2023,08:18:40,1,2,Groningen,2.0,Coffee,Black coffee
370,06/11/2023,15:07:38,1,3,Breda,3.0,Bakery,Scone
371,06/06/2023,17:54:40,4,2,Groningen,4.5,Chocolate,Hot chocolate
372,06/06/2023,08:23:54,1,1,Amsterdam,3.25,Tea,Chai tea
373,06/09/2023,10:02:39,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
374,06/11/2023,07:02:55,2,3,Breda,4.25,Coffee,Syrup coffee
375,06/07/2023,08:45:54,1,1,Amsterdam,3.0,Bakery,Scone
376,06/11/2023,14:54:03,5,1,Amsterdam,3.25,Tea,Chai tea
377,06/10/2023,07:37:43,2,2,Groningen,3.5,Tea,Herbal tea
378,06/11/2023,12:17:17,2,3,Breda,3.5,Bakery,Pie
379,06/09/2023,14:05:01,2,2,Groningen,3.5,Bakery,Pie
380,06/10/2023,12:00:29,2,3,Breda,3.25,Tea,Chai tea
381,06/08/2023,16:59:08,2,2,Groningen,3.5,Tea,Herbal tea
382,06/09/2023,06:18:45,1,2,Groningen,3.5,Coffee,Milk coffee
383,06/10/2023,10:34:26,1,3,Breda,2.0,Coffee,Black coffee
384,06/09/2023,19:17:13,2,2,Groningen,4.5,Chocolate,Hot chocolate
385,06/05/2023,12:25:10,6,3,Breda,3.0,Tea,Black tea
386,06/10/2023,11:47:31,1,2,Groningen,3.5,Bakery,Pie
387,06/06/2023,10:18:36,1,2,Groningen,3.15,Tea,Green tea
388,06/05/2023,10:44:08,2,3,Breda,3.15,Tea,Green tea
389,06/10/2023,,2,2,Groningen,4.5,Chocolate,Hot chocolate
390,06/09/2023,12:10:29,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
391,06/06/2023,07:55:24,1,3,Breda,4.5,Chocolate,Hot chocolate
392,06/11/2023,15:53:32,2,2,Groningen,3.5,Tea,Herbal tea
393,06/09/2023,18:11:57,2,3,Breda,3.15,Tea,Green tea
394,06/11/2023,09:24:36,3,2,Groningen,3.15,Tea,Green tea
395,06/09/2023,08:38:36,2,2,Groningen,3.5,Coffee,Milk coffee
396,06/11/2023,08:18:07,1,2,Groningen,3.0,Tea,Black tea
397,06/08/2023,16:32:52,2,2,Groningen,3.25,Tea,Chai tea
398,06/11/2023,14:02:09,1,1,Amsterdam,3.15,Tea,Green tea
399,06/08/2023,17:19:23,4,2,Groningen,6.3,Coffee,Organic blended coffee
400,06/08/2023,07:33:33,2,2,Groningen,3.25,Tea,Chai tea
401,06/10/2023,18:49:58,1,2,Groningen,3.75,Bakery,Sandwich
402,06/11/2023,13:15:20,2,3,Breda,4.5,Chocolate,Hot chocolate
403,06/10/2023,18:31:59,2,3,Breda,2.0,Coffee,Black coffee
404,06/08/2023,16:38:20,2,2,Groningen,3.15,Tea,Green tea
405,06/09/2023,09:03:38,4,2,Groningen,3.75,Bakery,Sandwich
406,06/10/2023,16:24:56,3,2,Groningen,4.5,Chocolate,Hot chocolate
407,06/11/2023,16:55:02,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
408,06/08/2023,11:00:44,2,2,Groningen,3.75,Bakery,Sandwich
409,06/10/2023,10:13:34,1,3,Breda,3.75,Bakery,Sandwich
410,06/07/2023,08:18:47,4,2,Groningen,3.15,Tea,Green tea
411,06/06/2023,16:24:20,3,1,Amsterdam,3.25,Tea,Chai tea
412,06/08/2023,08:47:59,2,3,Breda,3.25,Tea,Chai tea
413,06/08/2023,09:18:12,2,3,Breda,4.5,Chocolate,Hot chocolate
414,06/10/2023,11:33:08,1,2,Groningen,3.75,Bakery,Sandwich
415,06/10/2023,18:57:52,1,1,Amsterdam,3.25,Tea,Chai tea
416,06/07/2023,18:56:37,2,2,Groningen,3.5,Tea,Herbal tea
417,06/06/2023,08:53:40,1,3,Breda,4.5,Chocolate,Hot chocolate
418,06/11/2023,18:42:03,1,2,Groningen,4.5,Chocolate,Hot chocolate
419,06/10/2023,09:20:43,2,3,Breda,4.5,Chocolate,Hot chocolate
420,06/06/2023,15:54:39,1,2,Groningen,3.5,Bakery,Pie
421,06/07/2023,19:17:51,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
422,06/07/2023,14:40:44,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
423,06/09/2023,11:54:46,2,1,Amsterdam,3.5,Coffee,Milk coffee
424,06/08/2023,08:19:14,5,1,Amsterdam,3.75,Bakery,Sandwich
425,06/08/2023,11:54:31,2,1,Amsterdam,3.0,Bakery,Scone
426,06/08/2023,09:06:44,2,2,Groningen,3.25,Tea,Chai tea
427,06/10/2023,08:57:39,1,1,Amsterdam,3.5,Bakery,Pie
428,06/06/2023,11:14:23,1,1,Amsterdam,3.75,Bakery,Sandwich
429,06/08/2023,09:15:24,6,2,Groningen,4.5,Chocolate,Hot chocolate
430,06/06/2023,10:30:27,1,3,Breda,4.5,Chocolate,Hot chocolate
431,06/06/2023,08:31:38,2,2,Groningen,4.5,Chocolate,Hot chocolate
432,06/09/2023,17:28:16,5,2,Groningen,3.0,Tea,Black tea
433,06/10/2023,11:05:32,2,2,Groningen,3.15,Tea,Green tea
434,06/06/2023,13:24:47,1,1,Amsterdam,3.5,Bakery,Pie
435,06/06/2023,10:41:28,2,2,Groningen,4.25,Coffee,Syrup coffee
436,06/08/2023,19:25:34,1,3,Breda,3.25,Tea,Chai tea
437,06/06/2023,09:24:51,2,2,Groningen,4.5,Chocolate,Hot chocolate
438,06/11/2023,08:49:04,1,2,Groningen,3.5,Bakery,Pie
439,06/10/2023,14:00:21,1,1,Amsterdam,3.15,Tea,Green tea
440,06/10/2023,10:36:25,2,3,Breda,6.3,Coffee,Organic blended coffee
441,06/08/2023,11:58:49,2,2,Groningen,3.5,Bakery,Pie
442,06/09/2023,16:23:59,1,2,Groningen,4.5,Chocolate,Hot chocolate
443,06/09/2023,07:32:13,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
444,06/09/2023,09:58:23,3,2,Groningen,3.0,Bakery,Scone
445,06/10/2023,11:57:17,2,2,Groningen,6.3,Coffee,Organic blended coffee
446,06/10/2023,09:21:48,2,2,Groningen,3.5,Coffee,Milk coffee
447,06/08/2023,10:01:12,2,3,Breda,4.5,Chocolate,Hot chocolate
448,06/11/2023,14:02:18,3,1,Amsterdam,3.5,Bakery,Pie
449,06/10/2023,11:30:05,2,2,Groningen,3.5,Coffee,Milk coffee
450,06/10/2023,18:47:15,2,3,Breda,4.25,Coffee,Syrup coffee
451,06/06/2023,18:43:27,1,3,Breda,4.5,Chocolate,Hot chocolate
452,06/06/2023,06:04:48,1,2,Groningen,3.75,Bakery,Sandwich
453,06/09/2023,18:53:50,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
454,06/10/2023,10:33:21,2,3,Breda,3.5,Coffee,Milk coffee
455,06/10/2023,11:15:15,2,2,Groningen,4.25,Coffee,Syrup coffee
456,06/07/2023,08:01:37,1,2,Groningen,2.0,Coffee,Black coffee
457,06/06/2023,17:14:01,2,1,Amsterdam,3.0,Bakery,Scone
458,06/08/2023,10:45:07,2,3,Breda,2.0,Coffee,Black coffee
459,06/08/2023,08:52:17,2,1,Amsterdam,3.15,Tea,Green tea
460,06/10/2023,14:39:01,2,1,Amsterdam,3.5,Tea,Herbal tea
461,06/11/2023,13:42:29,1,3,Breda,3.15,Tea,Green tea
462,06/09/2023,13:47:17,1,3,Breda,3.0,Bakery,Scone
463,06/10/2023,09:42:35,2,3,Breda,3.5,Coffee,Milk coffee
464,06/10/2023,08:54:55,1,3,Breda,4.5,Chocolate,Hot chocolate
465,06/05/2023,12:43:18,6,1,Amsterdam,4.5,Chocolate,Hot chocolate
466,06/07/2023,18:35:15,2,3,Breda,3.5,Coffee,Milk coffee
467,06/09/2023,08:01:15,1,2,Groningen,4.5,Chocolate,Hot chocolate
468,06/11/2023,09:20:54,,3,Breda,4.5,Chocolate,Hot chocolate
469,06/08/2023,10:49:23,2,3,Breda,3.15,Tea,Green tea
470,06/07/2023,16:06:43,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
471,06/10/2023,12:52:57,1,1,Amsterdam,3.0,Tea,Black tea
472,06/09/2023,17:47:43,1,2,Groningen,3.5,Bakery,Pie
473,06/11/2023,07:24:25,6,3,Breda,4.5,Chocolate,Hot chocolate
474,06/06/2023,12:28:59,2,2,Groningen,4.5,Chocolate,Hot chocolate
475,06/09/2023,13:24:51,2,1,Amsterdam,3.5,Tea,Herbal tea
476,06/11/2023,19:54:12,2,1,Amsterdam,2.0,Coffee,Black coffee
477,06/07/2023,10:04:47,2,2,Groningen,3.0,Bakery,Scone
478,06/05/2023,10:56:37,2,2,Groningen,3.75,Bakery,Sandwich
479,06/09/2023,16:09:37,4,2,Groningen,3.5,Bakery,Pie
480,06/11/2023,12:31:52,2,1,Amsterdam,3.25,Tea,Chai tea
481,06/10/2023,14:02:49,2,2,Groningen,3.5,Bakery,Pie
482,06/10/2023,10:40:24,1,3,Breda,4.25,Coffee,Syrup coffee
483,06/10/2023,08:09:26,5,3,Breda,4.5,Chocolate,Hot chocolate
484,06/11/2023,17:22:35,2,2,Groningen,6.3,Coffee,Organic blended coffee
485,06/08/2023,17:03:29,4,2,Groningen,3.0,Tea,Black tea
486,06/08/2023,10:21:50,2,1,Amsterdam,3.0,Tea,Black tea
487,06/08/2023,08:44:07,5,2,Groningen,3.75,Bakery,Sandwich
488,06/11/2023,10:23:37,1,1,Amsterdam,3.0,Bakery,Scone
489,06/10/2023,07:29:32,2,3,Breda,3.0,Tea,Black tea
490,06/11/2023,14:52:09,2,2,Groningen,4.5,Chocolate,Hot chocolate
491,06/09/2023,10:45:50,1,1,Amsterdam,3.5,Coffee,Milk coffee
492,06/07/2023,19:49:26,2,2,Groningen,4.25,Coffee,Syrup coffee
493,06/08/2023,08:50:54,1,2,Groningen,3.5,Tea,Herbal tea
494,06/06/2023,10:26:41,1,2,Groningen,3.15,Tea,Green tea
495,06/08/2023,09:38:16,1,2,Groningen,2.0,Coffee,Black coffee
496,06/10/2023,18:38:18,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
497,06/08/2023,11:25:20,1,1,Amsterdam,3.0,Bakery,Scone
498,06/06/2023,10:18:08,2,2,Groningen,4.5,Chocolate,Hot chocolate
499,06/06/2023,16:47:33,1,2,Groningen,3.0,Tea,Black tea
500,06/11/2023,07:54:28,3,2,Groningen,4.5,Chocolate,Hot chocolate
501,06/08/2023,17:52:24,2,2,Groningen,6.3,Coffee,Organic blended coffee
502,06/09/2023,17:52:35,1,1,Amsterdam,3.5,Tea,Herbal tea
503,06/07/2023,18:26:30,3,2,Groningen,4.5,Chocolate,Hot chocolate
504,06/11/2023,11:04:32,3,2,Groningen,2.0,Coffee,Black coffee
505,06/07/2023,11:21:55,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
506,06/09/2023,18:33:54,1,2,Groningen,3.15,Tea,Green tea
507,06/07/2023,18:26:01,2,3,Breda,2.0,Coffee,Black coffee
508,06/06/2023,17:30:39,1,2,Groningen,4.25,Coffee,Syrup coffee
509,06/09/2023,17:33:28,2,2,Groningen,3.25,Tea,Chai tea
510,06/11/2023,18:43:30,1,2,Groningen,4.25,Coffee,Syrup coffee
511,06/09/2023,06:28:51,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
512,06/07/2023,17:51:42,1,2,Groningen,3.0,Bakery,Scone
513,06/11/2023,11:12:17,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
514,06/09/2023,14:07:24,1,2,Groningen,3.75,Bakery,Sandwich
515,06/05/2023,08:12:53,2,2,Groningen,3.25,Tea,Chai tea
516,06/10/2023,13:55:13,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
517,06/09/2023,12:37:36,6,3,Breda,3.75,Bakery,Sandwich
518,06/08/2023,07:59:25,5,3,Breda,4.5,Chocolate,Hot chocolate
519,06/10/2023,11:32:58,2,3,Breda,3.5,Coffee,Milk coffee
520,06/10/2023,14:05:04,1,2,Groningen,3.0,Tea,Black tea
521,06/08/2023,11:05:13,1,2,Groningen,4.25,Coffee,Syrup coffee
522,06/07/2023,10:17:22,2,3,Breda,3.5,Tea,Herbal tea
523,06/09/2023,12:25:43,2,3,Breda,4.5,Chocolate,Hot chocolate
524,06/07/2023,12:07:54,4,3,Breda,4.5,Chocolate,Hot chocolate
525,06/11/2023,10:46:16,1,1,Amsterdam,3.75,Bakery,Sandwich
526,06/11/2023,09:36:06,2,2,Groningen,4.5,Chocolate,Hot chocolate
527,06/10/2023,19:33:08,2,2,Groningen,4.5,Chocolate,Hot chocolate
528,06/10/2023,09:44:49,1,2,Groningen,3.0,Tea,Black tea
529,06/10/2023,15:52:22,2,2,Groningen,2.0,Coffee,Black coffee
530,06/10/2023,10:01:03,2,2,Groningen,3.15,Tea,Green tea
531,06/10/2023,19:37:20,1,3,Breda,3.25,Tea,Chai tea
532,06/08/2023,16:15:01,1,2,Groningen,4.25,Coffee,Syrup coffee
533,06/10/2023,06:37:41,1,2,Groningen,4.25,Coffee,Syrup coffee
534,06/07/2023,16:36:20,2,2,Groningen,3.25,Tea,Chai tea
535,06/07/2023,15:12:51,5,3,Breda,4.25,Coffee,Syrup coffee
536,06/06/2023,17:25:43,2,2,Groningen,4.5,Chocolate,Hot chocolate
537,06/06/2023,06:41:55,1,2,Groningen,6.3,Coffee,Organic blended coffee
538,06/10/2023,14:27:53,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
539,06/11/2023,09:04:44,1,1,Amsterdam,2.0,Coffee,Black coffee
540,06/07/2023,11:20:01,2,3,Breda,3.0,Bakery,Scone
541,06/11/2023,07:20:02,2,2,Groningen,4.25,Coffee,Syrup coffee
542,06/08/2023,12:05:28,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
543,06/10/2023,09:39:59,1,2,Groningen,3.5,Bakery,Pie
544,06/08/2023,10:01:39,2,3,Breda,3.15,Tea,Green tea
545,06/08/2023,09:35:29,1,3,Breda,4.5,Chocolate,Hot chocolate
546,06/10/2023,08:43:41,1,3,Breda,3.5,Coffee,Milk coffee
547,06/11/2023,10:02:29,1,3,Breda,4.25,Coffee,Syrup coffee
548,06/05/2023,11:54:04,2,2,Groningen,4.5,Chocolate,Hot chocolate
549,06/11/2023,18:42:29,2,3,Breda,3.0,Tea,Black tea
550,06/10/2023,07:47:07,2,2,Groningen,6.3,Coffee,Organic blended coffee
551,06/11/2023,19:48:18,4,3,Breda,4.25,Coffee,Syrup coffee
552,06/10/2023,17:35:05,1,2,Groningen,3.5,Bakery,Pie
553,06/08/2023,10:11:33,6,2,Groningen,3.0,Bakery,Scone
554,06/07/2023,19:24:46,1,1,Amsterdam,3.25,Tea,Chai tea
555,06/10/2023,12:52:30,1,3,Breda,3.75,Bakery,Sandwich
556,06/09/2023,17:31:41,2,2,Groningen,3.5,Tea,Herbal tea
557,06/05/2023,06:33:54,1,3,Breda,3.5,Bakery,Pie
558,06/06/2023,12:59:24,1,3,Breda,6.3,Coffee,Organic blended coffee
559,06/07/2023,14:38:52,5,1,Amsterdam,3.0,Bakery,Scone
560,06/08/2023,08:19:47,3,2,Groningen,4.5,Chocolate,Hot chocolate
561,06/11/2023,15:13:27,2,2,Groningen,3.0,Tea,Black tea
562,06/09/2023,18:52:45,2,2,Groningen,3.5,Coffee,Milk coffee
563,06/10/2023,17:00:39,1,1,Amsterdam,4.25,Coffee,Syrup coffee
564,06/10/2023,06:31:33,4,2,Groningen,3.5,Coffee,Milk coffee
565,06/10/2023,14:10:42,1,1,Amsterdam,3.5,Tea,Herbal tea
566,06/10/2023,12:56:19,2,1,Amsterdam,3.5,Bakery,Pie
567,06/11/2023,17:39:21,1,2,Groningen,4.5,Chocolate,Hot chocolate
568,06/09/2023,15:21:07,2,3,Breda,2.0,Coffee,Black coffee
569,06/10/2023,18:35:06,4,2,Groningen,3.25,Tea,Chai tea
570,06/10/2023,15:37:59,3,3,Breda,3.15,Tea,Green tea
571,06/11/2023,10:16:38,2,1,Amsterdam,3.0,Bakery,Scone
572,06/07/2023,10:24:56,3,1,Amsterdam,2.0,Coffee,Black coffee
573,06/11/2023,11:58:30,1,2,Groningen,2.0,Coffee,Black coffee
574,06/10/2023,08:58:02,1,3,Breda,6.3,Coffee,Organic blended coffee
575,06/09/2023,08:29:16,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
576,06/10/2023,10:18:09,2,3,Breda,3.15,Tea,Green tea
577,06/10/2023,09:05:07,,2,Groningen,3.0,Bakery,Scone
578,06/07/2023,08:57:19,2,3,Breda,3.25,Tea,Chai tea
579,06/10/2023,15:46:11,1,3,Breda,4.5,Chocolate,Hot chocolate
580,06/06/2023,08:07:43,2,3,Breda,4.5,Chocolate,Hot chocolate
581,06/08/2023,06:13:48,1,1,Amsterdam,2.0,Coffee,Black coffee
582,06/11/2023,17:14:22,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
583,06/05/2023,11:37:33,1,2,Groningen,6.3,Coffee,Organic blended coffee
584,06/09/2023,19:56:20,2,3,Breda,3.5,Bakery,Pie
585,06/07/2023,08:48:47,1,1,Amsterdam,3.5,Bakery,Pie
586,06/08/2023,17:27:42,3,2,Groningen,3.75,Bakery,Sandwich
587,06/08/2023,09:14:30,1,2,Groningen,3.0,Bakery,Scone
588,06/08/2023,08:15:41,2,1,Amsterdam,3.5,Bakery,Pie
589,06/10/2023,11:36:09,2,2,Groningen,3.0,Bakery,Scone
590,06/09/2023,14:44:20,1,3,Breda,4.25,Coffee,Syrup coffee
591,06/08/2023,08:22:53,2,1,Amsterdam,3.5,Coffee,Milk coffee
592,06/10/2023,07:10:56,1,1,Amsterdam,3.5,Bakery,Pie
593,06/09/2023,16:13:39,2,2,Groningen,4.25,Coffee,Syrup coffee
594,06/09/2023,08:10:28,,3,Breda,4.5,Chocolate,Hot chocolate
595,06/10/2023,08:57:33,1,2,Groningen,4.5,Chocolate,Hot chocolate
596,06/05/2023,12:28:37,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
597,06/08/2023,09:57:38,2,2,Groningen,6.3,Coffee,Organic blended coffee
598,06/10/2023,17:29:37,2,2,Groningen,3.75,Bakery,Sandwich
599,06/10/2023,10:34:53,1,3,Breda,4.5,Chocolate,Hot chocolate
600,06/08/2023,17:07:22,1,2,Groningen,3.5,Bakery,Pie
601,06/08/2023,19:58:49,2,1,Amsterdam,2.0,Coffee,Black coffee
602,06/09/2023,12:55:43,1,1,Amsterdam,4.25,Coffee,Syrup coffee
603,06/06/2023,12:08:27,1,1,Amsterdam,3.75,Bakery,Sandwich
604,06/09/2023,15:21:00,1,3,Breda,4.5,Chocolate,Hot chocolate
605,06/11/2023,11:17:08,4,2,Groningen,3.15,Tea,Green tea
606,06/07/2023,06:19:35,1,2,Groningen,4.5,Chocolate,Hot chocolate
607,06/10/2023,08:55:16,1,3,Breda,4.5,Chocolate,Hot chocolate
608,06/08/2023,11:18:23,2,2,Groningen,3.15,Tea,Green tea
609,06/09/2023,18:03:53,1,2,Groningen,4.25,Coffee,Syrup coffee
610,06/11/2023,16:28:00,2,2,Groningen,4.5,Chocolate,Hot chocolate
611,06/08/2023,09:38:11,2,3,Breda,3.5,Bakery,Pie
612,06/06/2023,13:24:04,1,2,Groningen,3.5,Bakery,Pie
613,06/08/2023,13:00:00,2,2,Groningen,3.5,Tea,Herbal tea
614,06/10/2023,12:16:41,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
615,06/09/2023,08:15:32,1,2,Groningen,4.5,Chocolate,Hot chocolate
616,06/09/2023,16:28:37,4,1,Amsterdam,3.0,Bakery,Scone
617,06/07/2023,11:42:16,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
618,06/06/2023,11:10:58,2,3,Breda,4.5,Chocolate,Hot chocolate
619,06/10/2023,15:05:43,1,1,Amsterdam,3.0,Bakery,Scone
620,06/09/2023,08:17:17,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
621,06/09/2023,06:03:21,3,2,Groningen,3.5,Coffee,Milk coffee
622,06/10/2023,16:17:06,1,2,Groningen,4.5,Chocolate,Hot chocolate
623,06/06/2023,16:34:49,4,2,Groningen,4.5,Chocolate,Hot chocolate
624,06/09/2023,12:09:52,1,1,Amsterdam,3.5,Tea,Herbal tea
625,06/07/2023,10:48:36,2,3,Breda,3.0,Bakery,Scone
626,06/10/2023,07:18:56,1,1,Amsterdam,3.0,Tea,Black tea
627,06/06/2023,16:40:26,2,2,Groningen,3.5,Coffee,Milk coffee
628,06/05/2023,13:11:49,1,3,Breda,4.25,Coffee,Syrup coffee
629,06/11/2023,16:36:45,2,1,Amsterdam,3.5,Bakery,Pie
630,06/06/2023,15:31:37,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
631,06/07/2023,08:23:52,1,2,Groningen,3.0,Bakery,Scone
632,06/10/2023,06:36:40,1,2,Groningen,3.5,Bakery,Pie
633,06/09/2023,14:26:57,2,2,Groningen,4.25,Coffee,Syrup coffee
634,06/08/2023,09:02:53,2,2,Groningen,3.15,Tea,Green tea
635,06/07/2023,06:26:33,4,2,Groningen,2.0,Coffee,Black coffee
636,06/05/2023,16:50:56,3,2,Groningen,3.0,Tea,Black tea
637,06/09/2023,08:37:37,1,3,Breda,4.5,Chocolate,Hot chocolate
638,06/10/2023,12:15:10,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
639,06/08/2023,10:03:54,1,3,Breda,3.5,Bakery,Pie
640,06/07/2023,09:53:42,4,1,Amsterdam,3.25,Tea,Chai tea
641,06/09/2023,06:53:15,1,2,Groningen,3.5,Tea,Herbal tea
642,06/07/2023,18:54:54,1,3,Breda,3.0,Tea,Black tea
643,06/10/2023,12:03:07,1,1,Amsterdam,3.75,Bakery,Sandwich
644,06/10/2023,16:19:11,2,3,Breda,3.5,Coffee,Milk coffee
645,06/11/2023,11:04:55,3,2,Groningen,6.3,Coffee,Organic blended coffee
646,06/08/2023,11:31:17,1,3,Breda,3.5,Coffee,Milk coffee
647,06/10/2023,16:35:04,1,2,Groningen,6.3,Coffee,Organic blended coffee
648,06/06/2023,08:44:03,2,2,Groningen,3.5,Bakery,Pie
649,06/09/2023,11:04:20,4,1,Amsterdam,4.25,Coffee,Syrup coffee
650,06/08/2023,08:57:52,2,1,Amsterdam,3.15,Tea,Green tea
651,06/08/2023,16:42:06,2,1,Amsterdam,4.25,Coffee,Syrup coffee
652,06/08/2023,17:22:25,2,2,Groningen,3.75,Bakery,Sandwich
653,06/10/2023,11:55:03,2,1,Amsterdam,2.0,Coffee,Black coffee
654,06/08/2023,12:11:51,1,1,Amsterdam,3.15,Tea,Green tea
655,06/11/2023,16:22:28,1,2,Groningen,3.5,Bakery,Pie
656,06/11/2023,17:46:01,2,2,Groningen,3.5,Bakery,Pie
657,06/07/2023,17:15:35,2,2,Groningen,4.5,Chocolate,Hot chocolate
658,06/06/2023,09:32:02,2,1,Amsterdam,3.25,Tea,Chai tea
659,06/09/2023,09:48:14,1,1,Amsterdam,2.0,Coffee,Black coffee
660,06/11/2023,19:23:21,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
661,06/09/2023,10:07:04,1,2,Groningen,2.0,Coffee,Black coffee
662,06/10/2023,11:27:10,2,2,Groningen,2.0,Coffee,Black coffee
663,06/11/2023,12:12:57,2,1,Amsterdam,2.0,Coffee,Black coffee
664,06/11/2023,08:30:56,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
665,06/08/2023,15:30:30,2,2,Groningen,3.5,Bakery,Pie
666,06/10/2023,12:23:24,2,1,Amsterdam,4.25,Coffee,Syrup coffee
667,06/05/2023,10:52:59,2,1,Amsterdam,2.0,Coffee,Black coffee
668,06/10/2023,19:34:13,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
669,06/11/2023,07:04:02,1,1,Amsterdam,3.0,Tea,Black tea
670,06/09/2023,09:25:14,1,2,Groningen,3.75,Bakery,Sandwich
671,06/10/2023,06:48:53,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
672,06/09/2023,14:21:26,1,3,Breda,4.5,Chocolate,Hot chocolate
673,06/11/2023,09:47:15,2,3,Breda,3.5,Bakery,Pie
674,06/10/2023,16:52:07,1,2,Groningen,3.5,Bakery,Pie
675,06/09/2023,11:32:32,1,2,Groningen,2.0,Coffee,Black coffee
676,06/07/2023,08:33:47,4,3,Breda,4.5,Chocolate,Hot chocolate
677,06/07/2023,11:52:15,1,1,Amsterdam,3.15,Tea,Green tea
678,06/09/2023,08:59:46,1,2,Groningen,3.5,Bakery,Pie
679,06/11/2023,11:11:17,2,2,Groningen,2.0,Coffee,Black coffee
680,06/11/2023,11:20:42,2,1,Amsterdam,2.0,Coffee,Black coffee
681,06/09/2023,11:44:48,1,1,Amsterdam,3.25,Tea,Chai tea
682,06/05/2023,11:01:31,2,2,Groningen,3.15,Tea,Green tea
683,06/07/2023,08:34:04,2,2,Groningen,3.0,Bakery,Scone
684,06/09/2023,09:25:20,2,2,Groningen,3.75,Bakery,Sandwich
685,06/11/2023,11:10:28,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
686,06/09/2023,14:59:22,1,2,Groningen,4.25,Coffee,Syrup coffee
687,06/11/2023,06:38:10,2,2,Groningen,3.5,Coffee,Milk coffee
688,06/10/2023,11:28:43,,2,Groningen,4.5,Chocolate,Hot chocolate
689,06/08/2023,17:02:44,2,2,Groningen,4.5,Chocolate,Hot chocolate
690,06/10/2023,,3,2,Groningen,3.15,Tea,Green tea
691,06/09/2023,08:23:11,1,2,Groningen,3.5,Coffee,Milk coffee
692,06/09/2023,09:48:16,1,1,Amsterdam,3.0,Tea,Black tea
693,06/05/2023,11:00:40,1,2,Groningen,2.0,Coffee,Black coffee
694,06/10/2023,15:21:37,,3,Breda,3.0,Bakery,Scone
695,06/08/2023,11:52:32,1,3,Breda,3.0,Bakery,Scone
696,06/08/2023,15:38:41,2,3,Breda,3.0,Bakery,Scone
697,06/11/2023,08:01:59,2,3,Breda,4.5,Chocolate,Hot chocolate
698,06/09/2023,09:45:25,5,3,Breda,4.5,Chocolate,Hot chocolate
699,06/10/2023,10:29:53,1,3,Breda,3.5,Bakery,Pie
700,06/10/2023,17:47:49,1,2,Groningen,3.0,Bakery,Scone
701,06/09/2023,07:13:40,2,3,Breda,3.75,Bakery,Sandwich
